hgnc_id	symbol	name	family_id	parent_fam_id
HGNC:11040	SLC5A5	solute carrier family 5 member 5	2158	752
HGNC:11041	SLC5A6	solute carrier family 5 member 6	2158	752
HGNC:14025	SLC5A7	solute carrier family 5 member 7	2158	752
HGNC:19119	SLC5A8	solute carrier family 5 member 8	2158	752
HGNC:22146	SLC5A9	solute carrier family 5 member 9	2158	752
HGNC:23155	SLC5A10	solute carrier family 5 member 10	2158	752
HGNC:23091	SLC5A11	solute carrier family 5 member 11	2158	752
HGNC:28750	SLC5A12	solute carrier family 5 member 12	2158	752
HGNC:10258	RORA	RAR related orphan receptor A	2082	71
HGNC:10259	RORB	RAR related orphan receptor B	2082	71
HGNC:20743	LRATD1	LRAT domain containing 1	1692	NA
HGNC:24166	LRATD2	LRAT domain containing 2	1692	NA
HGNC:6685	LRAT	lecithin retinol acyltransferase	1692	NA
HGNC:13861	LZTS1	leucine zipper tumor suppressor 1	1314	NA
HGNC:14063	HDAC4	histone deacetylase 4	992	990
HGNC:14068	HDAC5	histone deacetylase 5	992	990
HGNC:14067	HDAC7	histone deacetylase 7	992	990
HGNC:14065	HDAC9	histone deacetylase 9	992	990
HGNC:29381	LZTS2	leucine zipper tumor suppressor 2	1314	NA
HGNC:30139	LZTS3	leucine zipper tumor suppressor family member 3	1314	NA
HGNC:29852	N4BP3	NEDD4 binding protein 3	1314	NA
HGNC:10211	RNU5A-1	RNA, U5A small nuclear 1	1508	1518
HGNC:10227	RNU6-1	RNA, U6 small nuclear 1	1508	1518
HGNC:10530	SAP18	Sin3A associated protein 18	1508	1518
HGNC:30859	SNRNP200	small nuclear ribonucleoprotein U5 subunit 200	1508	1518
HGNC:30857	SNRNP40	small nuclear ribonucleoprotein U5 subunit 40	1508	1518
HGNC:16696	SNW1	SNW domain containing 1	1508	1518
HGNC:14089	XAB2	XPA binding protein 2	1508	1518
HGNC:28291	ZNF830	zinc finger protein 830	1508	1518
HGNC:7590	MYLK	myosin light chain kinase	1668	1630
HGNC:16243	MYLK2	myosin light chain kinase 2	1668	1630
HGNC:29826	MYLK3	myosin light chain kinase 3	1668	1630
HGNC:27972	MYLK4	myosin light chain kinase family member 4	1668	1630
HGNC:15719	OBSCN	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF	1668	1630
HGNC:16901	SPEG	striated muscle enriched protein kinase	1668	1630
HGNC:12403	TTN	titin	1668	1630
HGNC:2473	CST1	cystatin SN	965	964
HGNC:2474	CST2	cystatin SA	965	964
HGNC:2475	CST3	cystatin C	965	964
HGNC:2476	CST4	cystatin S	965	964
HGNC:2477	CST5	cystatin D	965	964
HGNC:2478	CST6	cystatin E/M	965	964
HGNC:2479	CST7	cystatin F	965	964
HGNC:2480	CST8	cystatin 8	965	964
HGNC:13261	CST9	cystatin 9	965	964
HGNC:15959	CST11	cystatin 11	965	964
HGNC:31920	CST12P	cystatin 12, pseudogene	965	964
HGNC:44335	CST13P	cystatin 13, pseudogene	965	964
HGNC:15958	CSTL1	cystatin like 1	965	964
HGNC:16233	CST9L	cystatin 9 like	965	964
HGNC:44337	CST9LP2	cystatin 9-like pseudogene 2	965	964
HGNC:39552	CST9LP1	cystatin 9-like pseudogene 1	965	964
HGNC:1093	BPGM	bisphosphoglycerate mutase	1078	NA
HGNC:8888	PGAM1	phosphoglycerate mutase 1	1078	NA
HGNC:8889	PGAM2	phosphoglycerate mutase 2	1078	NA
HGNC:21731	PGAM4	phosphoglycerate mutase family member 4	1078	NA
HGNC:6413	KRT10	keratin 10	608	1109
HGNC:6414	KRT12	keratin 12	608	1109
HGNC:6415	KRT13	keratin 13	608	1109
HGNC:6416	KRT14	keratin 14	608	1109
HGNC:6421	KRT15	keratin 15	608	1109
HGNC:6423	KRT16	keratin 16	608	1109
HGNC:6427	KRT17	keratin 17	608	1109
HGNC:6430	KRT18	keratin 18	608	1109
HGNC:6436	KRT19	keratin 19	608	1109
HGNC:20412	KRT20	keratin 20	608	1109
HGNC:6438	KRT23	keratin 23	608	1109
HGNC:18527	KRT24	keratin 24	608	1109
HGNC:30839	KRT25	keratin 25	608	1109
HGNC:30840	KRT26	keratin 26	608	1109
HGNC:30841	KRT27	keratin 27	608	1109
HGNC:30842	KRT28	keratin 28	608	1109
HGNC:6448	KRT31	keratin 31	608	1109
HGNC:6449	KRT32	keratin 32	608	1109
HGNC:6450	KRT33A	keratin 33A	608	1109
HGNC:6451	KRT33B	keratin 33B	608	1109
HGNC:6452	KRT34	keratin 34	608	1109
HGNC:6453	KRT35	keratin 35	608	1109
HGNC:6454	KRT36	keratin 36	608	1109
HGNC:6455	KRT37	keratin 37	608	1109
HGNC:6456	KRT38	keratin 38	608	1109
HGNC:32971	KRT39	keratin 39	608	1109
HGNC:26707	KRT40	keratin 40	608	1109
HGNC:6447	KRT9	keratin 9	608	1109
HGNC:28763	PGAM5	PGAM family member 5, mitochondrial serine/threonine protein phosphatase	1078	NA
HGNC:464	AMH	anti-Mullerian hormone	542	NA
HGNC:484	ANGPT1	angiopoietin 1	542	NA
HGNC:485	ANGPT2	angiopoietin 2	542	NA
HGNC:487	ANGPT4	angiopoietin 4	542	NA
HGNC:489	ANGPTL1	angiopoietin like 1	542	NA
HGNC:491	ANGPTL3	angiopoietin like 3	542	NA
HGNC:24078	ANGPTL7	angiopoietin like 7	542	NA
HGNC:533	ANXA1	annexin A1	542	NA
HGNC:48925	APELA	apelin receptor early endogenous ligand	542	NA
HGNC:620	APP	amyloid beta precursor protein	542	NA
HGNC:651	AREG	amphiregulin	542	NA
HGNC:652	ARF1	ARF GTPase 1	542	NA
HGNC:679	ARHGDIB	Rho GDP dissociation inhibitor beta	542	NA
HGNC:1050	BID	BH3 interacting domain death agonist	542	NA
HGNC:1318	C3	complement C3	542	NA
HGNC:1331	C5	complement C5	542	NA
HGNC:1442	CALM1	calmodulin 1	542	NA
HGNC:1445	CALM2	calmodulin 2	542	NA
HGNC:1449	CALM3	calmodulin 3	542	NA
HGNC:1472	CAMP	cathelicidin antimicrobial peptide	542	NA
HGNC:17635	CD274	CD274 molecule	542	NA
HGNC:1876	CFLAR	CASP8 and FADD like apoptosis regulator	542	NA
HGNC:1885	CGA	glycoprotein hormones, alpha polypeptide	542	NA
HGNC:1886	CGB3	chorionic gonadotropin subunit beta 3	542	NA
HGNC:2230	COPA	coat protein complex I subunit alpha	542	NA
HGNC:2257	CORT	cortistatin	542	NA
HGNC:2438	CSF3	colony stimulating factor 3	542	NA
HGNC:2532	CTSG	cathepsin G	542	NA
HGNC:2767	DEFB4A	defensin beta 4A	542	NA
HGNC:3415	EPO	erythropoietin	542	NA
HGNC:3535	F2	coagulation factor II, thrombin	542	NA
HGNC:3661	FGA	fibrinogen alpha chain	542	NA
HGNC:3662	FGB	fibrinogen beta chain	542	NA
HGNC:3665	FGF1	fibroblast growth factor 1	542	NA
HGNC:3666	FGF10	fibroblast growth factor 10	542	NA
HGNC:3676	FGF2	fibroblast growth factor 2	542	NA
HGNC:3680	FGF23	fibroblast growth factor 23	542	NA
HGNC:3681	FGF3	fibroblast growth factor 3	542	NA
HGNC:3682	FGF4	fibroblast growth factor 4	542	NA
HGNC:8161	OR10A2	olfactory receptor family 10 subfamily A member 2	157	141
HGNC:8162	OR10A3	olfactory receptor family 10 subfamily A member 3	157	141
HGNC:15130	OR10A4	olfactory receptor family 10 subfamily A member 4	157	141
HGNC:15131	OR10A5	olfactory receptor family 10 subfamily A member 5	157	141
HGNC:15132	OR10A6	olfactory receptor family 10 subfamily A member 6 (gene/pseudogene)	157	141
HGNC:15329	OR10A7	olfactory receptor family 10 subfamily A member 7	157	141
HGNC:14989	OR10AA1P	olfactory receptor family 10 subfamily AA member 1 pseudogene	157	141
HGNC:14804	OR10AB1P	olfactory receptor family 10 subfamily AB member 1 pseudogene	157	141
HGNC:14758	OR10AC1	olfactory receptor family 10 subfamily AC member 1 (gene/pseudogene)	157	141
HGNC:14819	OR10AD1	olfactory receptor family 10 subfamily AD member 1	157	141
HGNC:14990	OR10AE1P	olfactory receptor family 10 subfamily AE member 1 pseudogene	157	141
HGNC:31235	OR10AE3P	olfactory receptor family 10 subfamily AE member 3 pseudogene	157	141
HGNC:3683	FGF5	fibroblast growth factor 5	542	NA
HGNC:19606	OR10AF1P	olfactory receptor family 10 subfamily AF member 1 pseudogene	157	141
HGNC:19607	OR10AG1	olfactory receptor family 10 subfamily AG member 1	157	141
HGNC:19647	OR10AH1P	olfactory receptor family 10 subfamily AH member 1 pseudogene	157	141
HGNC:31236	OR10AK1P	olfactory receptor family 10 subfamily AK member 1 pseudogene	157	141
HGNC:8163	OR10B1P	olfactory receptor family 10 subfamily B member 1 pseudogene	157	141
HGNC:8165	OR10C1	olfactory receptor family 10 subfamily C member 1	157	141
HGNC:8166	OR10D1P	olfactory receptor family 10 subfamily D member 1 pseudogene	157	141
HGNC:8168	OR10D3	olfactory receptor family 10 subfamily D member 3	157	141
HGNC:14770	OR10D4P	olfactory receptor family 10 subfamily D member 4 pseudogene	157	141
HGNC:14838	OR10D5P	olfactory receptor family 10 subfamily D member 5 pseudogene	157	141
HGNC:8169	OR10G1P	olfactory receptor family 10 subfamily G member 1 pseudogene	157	141
HGNC:8170	OR10G2	olfactory receptor family 10 subfamily G member 2	157	141
HGNC:8171	OR10G3	olfactory receptor family 10 subfamily G member 3	157	141
HGNC:14809	OR10G4	olfactory receptor family 10 subfamily G member 4	157	141
HGNC:14811	OR10G5P	olfactory receptor family 10 subfamily G member 5 pseudogene	157	141
HGNC:14836	OR10G6	olfactory receptor family 10 subfamily G member 6	157	141
HGNC:14842	OR10G7	olfactory receptor family 10 subfamily G member 7	157	141
HGNC:14845	OR10G8	olfactory receptor family 10 subfamily G member 8	157	141
HGNC:15129	OR10G9	olfactory receptor family 10 subfamily G member 9	157	141
HGNC:8172	OR10H1	olfactory receptor family 10 subfamily H member 1	157	141
HGNC:8173	OR10H2	olfactory receptor family 10 subfamily H member 2	157	141
HGNC:8174	OR10H3	olfactory receptor family 10 subfamily H member 3	157	141
HGNC:15388	OR10H4	olfactory receptor family 10 subfamily H member 4	157	141
HGNC:15389	OR10H5	olfactory receptor family 10 subfamily H member 5	157	141
HGNC:8175	OR10J1	olfactory receptor family 10 subfamily J member 1	157	141
HGNC:14991	OR10J2P	olfactory receptor family 10 subfamily J member 2 pseudogene	157	141
HGNC:14992	OR10J3	olfactory receptor family 10 subfamily J member 3 (gene/pseudogene)	157	141
HGNC:15408	OR10J4	olfactory receptor family 10 subfamily J member 4 (gene/pseudogene)	157	141
HGNC:14993	OR10J5	olfactory receptor family 10 subfamily J member 5	157	141
HGNC:14994	OR10J6P	olfactory receptor family 10 subfamily J member 6 pseudogene	157	141
HGNC:19637	OR10J7P	olfactory receptor family 10 subfamily J member 7 pseudogene	157	141
HGNC:19638	OR10J8P	olfactory receptor family 10 subfamily J member 8 pseudogene	157	141
HGNC:19639	OR10J9P	olfactory receptor family 10 subfamily J member 9 pseudogene	157	141
HGNC:14693	OR10K1	olfactory receptor family 10 subfamily K member 1	157	141
HGNC:14826	OR10K2	olfactory receptor family 10 subfamily K member 2	157	141
HGNC:14689	OR10N1P	olfactory receptor family 10 subfamily N member 1 pseudogene	157	141
HGNC:15378	OR10P1	olfactory receptor family 10 subfamily P member 1	157	141
HGNC:15134	OR10Q1	olfactory receptor family 10 subfamily Q member 1	157	141
HGNC:15135	OR10Q2P	olfactory receptor family 10 subfamily Q member 2 pseudogene	157	141
HGNC:14813	OR10R1P	olfactory receptor family 10 subfamily R member 1 pseudogene	157	141
HGNC:14820	OR10R2	olfactory receptor family 10 subfamily R member 2	157	141
HGNC:14829	OR10R3P	olfactory receptor family 10 subfamily R member 3 pseudogene	157	141
HGNC:14807	OR10S1	olfactory receptor family 10 subfamily S member 1	157	141
HGNC:14812	OR10T1P	olfactory receptor family 10 subfamily T member 1 pseudogene	157	141
HGNC:14816	OR10T2	olfactory receptor family 10 subfamily T member 2	157	141
HGNC:15332	OR10U1P	olfactory receptor family 10 subfamily U member 1 pseudogene	157	141
HGNC:15136	OR10V1	olfactory receptor family 10 subfamily V member 1	157	141
HGNC:15137	OR10V2P	olfactory receptor family 10 subfamily V member 2 pseudogene	157	141
HGNC:15138	OR10V3P	olfactory receptor family 10 subfamily V member 3 pseudogene	157	141
HGNC:31237	OR10V7P	olfactory receptor family 10 subfamily V member 7 pseudogene	157	141
HGNC:15139	OR10W1	olfactory receptor family 10 subfamily W member 1	157	141
HGNC:14995	OR10X1	olfactory receptor family 10 subfamily X member 1	157	141
HGNC:15140	OR10Y1P	olfactory receptor family 10 subfamily Y member 1 pseudogene	157	141
HGNC:14996	OR10Z1	olfactory receptor family 10 subfamily Z member 1	157	141
HGNC:13652	BDP1	BDP1 general transcription factor IIIB subunit	532	NA
HGNC:28737	BACC1	BPTF associated chromatin complex component 1	532	NA
HGNC:1743	CDC5L	cell division cycle 5 like	532	NA
HGNC:19057	CHD6	chromodomain helicase DNA binding protein 6	532	NA
HGNC:11535	TAF1	TATA-box binding protein associated factor 1	1878	565
HGNC:11543	TAF10	TATA-box binding protein associated factor 10	1878	565
HGNC:11544	TAF11	TATA-box binding protein associated factor 11	1878	565
HGNC:11545	TAF12	TATA-box binding protein associated factor 12	1878	565
HGNC:11546	TAF13	TATA-box binding protein associated factor 13	1878	565
HGNC:11536	TAF2	TATA-box binding protein associated factor 2	1878	565
HGNC:17303	TAF3	TATA-box binding protein associated factor 3	1878	565
HGNC:11537	TAF4	TATA-box binding protein associated factor 4	1878	565
HGNC:11539	TAF5	TATA-box binding protein associated factor 5	1878	565
HGNC:11540	TAF6	TATA-box binding protein associated factor 6	1878	565
HGNC:11541	TAF7	TATA-box binding protein associated factor 7	1878	565
HGNC:20626	CHD7	chromodomain helicase DNA binding protein 7	532	NA
HGNC:14064	HDAC6	histone deacetylase 6	993	990
HGNC:18128	HDAC10	histone deacetylase 10	993	990
HGNC:14122	CRAMP1	cramped chromatin regulator 1	532	NA
HGNC:18291	DMAP1	DNA methyltransferase 1 associated protein 1	532	NA
HGNC:14603	DMTF1	cyclin D binding myb like transcription factor 1	532	NA
HGNC:20090	DNAJC1	DnaJ heat shock protein family (Hsp40) member C1	532	NA
HGNC:13192	DNAJC2	DnaJ heat shock protein family (Hsp40) member C2	532	NA
HGNC:11958	EP400	E1A binding protein p400	532	NA
HGNC:3526	EZH1	enhancer of zeste 1 polycomb repressive complex 2 subunit	532	NA
HGNC:3527	EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit	532	NA
HGNC:25973	GON4L	gon-4 like	532	NA
HGNC:19853	MIDEAS	mitotic deacetylase associated SANT domain protein	532	NA
HGNC:29657	MIER1	MIER1 transcriptional regulator	532	NA
HGNC:29210	MIER2	MIER family member 2	532	NA
HGNC:26678	MIER3	MIER family member 3	532	NA
HGNC:20190	MIS18BP1	MIS18 binding protein 1	532	NA
HGNC:33741	MSANTD1	Myb/SANT DNA binding domain containing 1	532	NA
HGNC:26266	MSANTD2	Myb/SANT DNA binding domain containing 2	532	NA
HGNC:23370	MSANTD3	Myb/SANT DNA binding domain containing 3	532	NA
HGNC:29383	MSANTD4	Myb/SANT DNA binding domain containing 4 with coiled-coils	532	NA
HGNC:7410	MTA1	metastasis associated 1	532	NA
HGNC:7411	MTA2	metastasis associated 1 family member 2	532	NA
HGNC:3684	FGF6	fibroblast growth factor 6	542	NA
HGNC:3685	FGF7	fibroblast growth factor 7	542	NA
HGNC:3686	FGF8	fibroblast growth factor 8	542	NA
HGNC:3687	FGF9	fibroblast growth factor 9	542	NA
HGNC:7758	NEU1	neuraminidase 1	1649	1650
HGNC:7759	NEU2	neuraminidase 2	1649	1650
HGNC:7760	NEU3	neuraminidase 3	1649	1650
HGNC:21328	NEU4	neuraminidase 4	1649	1650
HGNC:9617	PTK6	protein tyrosine kinase 6	1645	1458
HGNC:11298	SRMS	src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites	1645	1458
HGNC:3694	FGG	fibrinogen gamma chain	542	NA
HGNC:3766	FLT3LG	fms related receptor tyrosine kinase 3 ligand	542	NA
HGNC:3778	FN1	fibronectin 1	542	NA
HGNC:3964	FSHB	follicle stimulating hormone subunit beta	542	NA
HGNC:4191	GCG	glucagon	542	NA
HGNC:4682	GUCA2A	guanylate cyclase activator 2A	542	NA
HGNC:4683	GUCA2B	guanylate cyclase activator 2B	542	NA
HGNC:17176	HEBP1	heme binding protein 1	542	NA
HGNC:4851	HTT	huntingtin	542	NA
HGNC:5344	ICAM1	intercellular adhesion molecule 1	542	NA
HGNC:5345	ICAM2	intercellular adhesion molecule 2	542	NA
HGNC:17087	ICOSLG	inducible T cell costimulator ligand	542	NA
HGNC:6086	INSL3	insulin like 3	542	NA
HGNC:6088	INSL5	insulin like 5	542	NA
HGNC:6561	LGALS1	galectin 1	542	NA
HGNC:6563	LGALS3	galectin 3	542	NA
HGNC:6564	LGALS3BP	galectin 3 binding protein	542	NA
HGNC:6570	LGALS9	galectin 9	542	NA
HGNC:6584	LHB	luteinizing hormone subunit beta	542	NA
HGNC:6596	LIF	LIF interleukin 6 family cytokine	542	NA
HGNC:25042	LRRC4B	leucine rich repeat containing 4B	542	NA
HGNC:14772	OR13A1	olfactory receptor family 13 subfamily A member 1	162	141
HGNC:14699	OR13C1P	olfactory receptor family 13 subfamily C member 1 pseudogene	162	141
HGNC:14701	OR13C2	olfactory receptor family 13 subfamily C member 2	162	141
HGNC:14704	OR13C3	olfactory receptor family 13 subfamily C member 3	162	141
HGNC:14722	OR13C4	olfactory receptor family 13 subfamily C member 4	162	141
HGNC:15100	OR13C5	olfactory receptor family 13 subfamily C member 5	162	141
HGNC:15101	OR13C6P	olfactory receptor family 13 subfamily C member 6 pseudogene	162	141
HGNC:15102	OR13C7	olfactory receptor family 13 subfamily C member 7 (gene/pseudogene)	162	141
HGNC:15103	OR13C8	olfactory receptor family 13 subfamily C member 8	162	141
HGNC:15104	OR13C9	olfactory receptor family 13 subfamily C member 9	162	141
HGNC:14695	OR13D1	olfactory receptor family 13 subfamily D member 1	162	141
HGNC:15105	OR13D2P	olfactory receptor family 13 subfamily D member 2 pseudogene	162	141
HGNC:15106	OR13D3P	olfactory receptor family 13 subfamily D member 3 pseudogene	162	141
HGNC:15107	OR13E1P	olfactory receptor family 13 subfamily E member 1 pseudogene	162	141
HGNC:14723	OR13F1	olfactory receptor family 13 subfamily F member 1	162	141
HGNC:14999	OR13G1	olfactory receptor family 13 subfamily G member 1	162	141
HGNC:14755	OR13H1	olfactory receptor family 13 subfamily H member 1	162	141
HGNC:14732	OR13I1P	olfactory receptor family 13 subfamily I member 1 pseudogene	162	141
HGNC:15108	OR13J1	olfactory receptor family 13 subfamily J member 1	162	141
HGNC:14721	OR13K1P	olfactory receptor family 13 subfamily K member 1 pseudogene	162	141
HGNC:31240	OR13Z1P	olfactory receptor family 13 subfamily Z member 1 pseudogene	162	141
HGNC:31241	OR13Z2P	olfactory receptor family 13 subfamily Z member 2 pseudogene	162	141
HGNC:31242	OR13Z3P	olfactory receptor family 13 subfamily Z member 3 pseudogene	162	141
HGNC:17300	TAF8	TATA-box binding protein associated factor 8	1878	565
HGNC:11542	TAF9	TATA-box binding protein associated factor 9	1878	565
HGNC:11588	TBP	TATA-box binding protein	1878	565
HGNC:23784	MTA3	metastasis associated 1 family member 3	532	NA
HGNC:7545	MYB	MYB proto-oncogene, transcription factor	532	NA
HGNC:7547	MYBL1	MYB proto-oncogene like 1	532	NA
HGNC:7548	MYBL2	MYB proto-oncogene like 2	532	NA
HGNC:20178	MYPOP	Myb related transcription factor, partner of profilin	532	NA
HGNC:29401	MYSM1	Myb like, SWIRM and MPN domains 1	532	NA
HGNC:7155	MMP1	matrix metallopeptidase 1	542	NA
HGNC:7159	MMP13	matrix metallopeptidase 13	542	NA
HGNC:7471	MT-RNR2	mitochondrially encoded 16S rRNA	542	NA
HGNC:2465	NCAN	neurocan	542	NA
HGNC:42400	NCR3LG1	natural killer cell cytotoxicity receptor 3 ligand 1	542	NA
HGNC:7678	NDP	norrin cystine knot growth factor NDP	542	NA
HGNC:18731	PDCD1LG2	programmed cell death 1 ligand 2	542	NA
HGNC:9240	PPBP	pro-platelet basic protein	542	NA
HGNC:9451	PROC	protein C, inactivator of coagulation factors Va and VIIIa	542	NA
HGNC:18454	PROK1	prokineticin 1	542	NA
HGNC:18455	PROK2	prokineticin 2	542	NA
HGNC:9498	PSAP	prosaposin	542	NA
HGNC:9606	PTH	parathyroid hormone	542	NA
HGNC:30828	PTH2	parathyroid hormone 2	542	NA
HGNC:9607	PTHLH	parathyroid hormone like hormone	542	NA
HGNC:9630	PTN	pleiotrophin	542	NA
HGNC:29982	QRFP	pyroglutamylated RFamide peptide	542	NA
HGNC:9801	RAC1	Rac family small GTPase 1	542	NA
HGNC:9802	RAC2	Rac family small GTPase 2	542	NA
HGNC:9803	RAC3	Rac family small GTPase 3	542	NA
HGNC:9868	RARRES2	retinoic acid receptor responder 2	542	NA
HGNC:9884	RB1	RB transcriptional corepressor 1	542	NA
HGNC:9998	RGS2	regulator of G protein signaling 2	542	NA
HGNC:10513	SAA1	serum amyloid A1	542	NA
HGNC:10722	SELPLG	selectin P ligand	542	NA
HGNC:11255	SPP1	secreted phosphoprotein 1	542	NA
HGNC:11795	THPO	thrombopoietin	542	NA
HGNC:7672	NCOR1	nuclear receptor corepressor 1	532	NA
HGNC:7673	NCOR2	nuclear receptor corepressor 2	532	NA
HGNC:12298	TRH	thyrotropin releasing hormone	542	NA
HGNC:12372	TSHB	thyroid stimulating hormone subunit beta	542	NA
HGNC:12636	UTS2	urotensin 2	542	NA
HGNC:30894	UTS2B	urotensin 2B	542	NA
HGNC:12663	VCAM1	vascular cell adhesion molecule 1	542	NA
HGNC:12724	VTN	vitronectin	542	NA
HGNC:12726	VWF	von Willebrand factor	542	NA
HGNC:18081	WIF1	Wnt inhibitory factor 1	542	NA
HGNC:17441	RCOR1	REST corepressor 1	532	NA
HGNC:28695	KRT222	keratin 222	1109	607
HGNC:27455	RCOR2	REST corepressor 2	532	NA
HGNC:25594	RCOR3	REST corepressor 3	532	NA
HGNC:9965	RERE	arginine-glutamic acid dipeptide repeats	532	NA
HGNC:11097	SMARCA1	SNF2 related chromatin remodeling ATPase 1	532	NA
HGNC:11101	SMARCA5	SNF2 related chromatin remodeling ATPase 5	532	NA
HGNC:11104	SMARCC1	SWI/SNF related BAF chromatin remodeling complex subunit C1	532	NA
HGNC:11105	SMARCC2	SWI/SNF related BAF chromatin remodeling complex subunit C2	532	NA
HGNC:11137	SNAPC4	small nuclear RNA activating complex polypeptide 4	532	NA
HGNC:11531	TADA2A	transcriptional adaptor 2A	532	NA
HGNC:30781	TADA2B	transcriptional adaptor 2B	532	NA
HGNC:26675	TERB1	telomere repeat binding bouquet formation protein 1	532	NA
HGNC:11728	TERF1	telomeric repeat binding factor 1	532	NA
HGNC:11729	TERF2	telomeric repeat binding factor 2	532	NA
HGNC:18273	TRERF1	transcriptional regulating factor 1	532	NA
HGNC:12397	TTF1	transcription termination factor 1	532	NA
HGNC:25677	ZKSCAN2	zinc finger with KRAB and SCAN domains 2	532	NA
HGNC:25294	ZNF541	zinc finger protein 541	532	NA
HGNC:13093	ZSCAN20	zinc finger and SCAN domain containing 20	532	NA
HGNC:24523	ZZZ3	zinc finger ZZ-type containing 3	532	NA
HGNC:55184	MSANTD5	Myb/SANT DNA binding domain containing 5	532	NA
HGNC:1718	CDC14A	cell division cycle 14A	900	711
